date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-07-09,SC,Cunhataí,city,7,0,True,1962,4204756,356.7788,0.0
2020-07-09,SC,Curitibanos,city,77,2,True,39745,4204806,193.73506,0.026
2020-07-09,SC,Descanso,city,11,0,True,8250,4204905,133.33333,0.0
2020-07-09,SC,Dionísio Cerqueira,city,21,3,True,15498,4205001,135.50136,0.1429
2020-07-09,SC,Dona Emma,city,5,0,True,4146,4205100,120.59817,0.0
2020-07-09,SC,Doutor Pedrinho,city,0,0,True,4064,4205159,,0.0
2020-07-09,SC,Entre Rios,city,179,2,True,3203,4205175,5588.51077,0.0112
2020-07-09,SC,Ermo,city,1,0,True,2063,4205191,48.4731,0.0
2020-07-09,SC,Erval Velho,city,45,0,True,4412,4205209,1019.9456,0.0
2020-07-09,SC,Faxinal dos Guedes,city,110,0,True,10667,4205308,1031.21777,0.0
2020-07-09,SC,Flor do Sertão,city,1,0,True,1582,4205357,63.21113,0.0
2020-07-09,SC,Florianópolis,city,1905,22,True,500973,4205407,380.26001,0.0115
2020-07-09,SC,Formosa do Sul,city,3,0,True,2510,4205431,119.52191,0.0
2020-07-09,SC,Forquilhinha,city,160,1,True,26793,4205456,597.1709,0.0063
2020-07-09,SC,Fraiburgo,city,59,2,True,36443,4205506,161.89666,0.0339
2020-07-09,SC,Frei Rogério,city,3,0,True,2023,4205555,148.29461,0.0
2020-07-09,SC,Galvão,city,7,0,True,2873,4205605,243.64775,0.0
2020-07-09,SC,Garopaba,city,52,1,True,23078,4205704,225.32282,0.0192
2020-07-09,SC,Garuva,city,19,1,True,18145,4205803,104.71204,0.0526
2020-07-09,SC,Gaspar,city,331,3,True,69639,4205902,475.30838,0.0091
2020-07-09,SC,Governador Celso Ramos,city,85,0,True,14471,4206009,587.38166,0.0
2020-07-09,SC,Grão Pará,city,14,1,True,6569,4206108,213.12224,0.0714
2020-07-09,SC,Gravatal,city,53,3,True,11501,4206207,460.82949,0.0566
2020-07-09,SC,Guabiruba,city,64,3,True,23832,4206306,268.54649,0.0469
2020-07-09,SC,Guaraciaba,city,11,0,True,10090,4206405,109.01883,0.0
2020-07-09,SC,Guaramirim,city,137,1,True,44819,4206504,305.67393,0.0073
2020-07-09,SC,Guarujá do Sul,city,4,0,True,5160,4206603,77.51938,0.0
2020-07-09,SC,Guatambú,city,72,0,True,4704,4206652,1530.61224,0.0
2020-07-09,SC,Herval d'Oeste,city,124,0,True,22606,4206702,548.52694,0.0
2020-07-09,SC,Ibiam,city,2,0,True,1957,4206751,102.19724,0.0
2020-07-09,SC,Ibicaré,city,10,0,True,3202,4206801,312.30481,0.0
2020-07-09,SC,Ibirama,city,16,0,True,18950,4206900,84.43272,0.0
2020-07-09,SC,Içara,city,102,1,True,56421,4207007,180.78375,0.0098
2020-07-09,SC,Ilhota,city,83,1,True,14184,4207106,585.16638,0.012
2020-07-09,SC,Imaruí,city,7,0,True,10135,4207205,69.06759,0.0
2020-07-09,SC,Imbituba,city,190,0,True,44853,4207304,423.606,0.0
2020-07-09,SC,Imbuia,city,10,0,True,6197,4207403,161.3684,0.0
2020-07-09,SC,Importados/Indefinidos,city,613,2,True,,,,0.0033
2020-07-09,SC,Indaial,city,343,2,True,69425,4207502,494.05834,0.0058
2020-07-09,SC,Iomerê,city,1,0,True,2945,4207577,33.95586,0.0
2020-07-09,SC,Ipira,city,10,0,True,4446,4207601,224.92128,0.0
2020-07-09,SC,Iporã do Oeste,city,16,0,True,8996,4207650,177.85683,0.0
2020-07-09,SC,Ipuaçu,city,252,3,True,7514,4207684,3353.73969,0.0119
2020-07-09,SC,Ipumirim,city,95,0,True,7593,4207700,1251.15238,0.0
2020-07-09,SC,Iraceminha,city,27,0,True,3976,4207759,679.07445,0.0
2020-07-09,SC,Irani,city,61,1,True,10419,4207809,585.46885,0.0164
2020-07-09,SC,Irati,city,3,1,True,1930,4207858,155.44041,0.3333
2020-07-09,SC,Irineópolis,city,1,0,True,11222,4207908,8.91107,0.0
2020-07-09,SC,Itá,city,54,1,True,6169,4208005,875.34446,0.0185
2020-07-09,SC,Itaiópolis,city,5,2,True,21669,4208104,23.07444,0.4
2020-07-09,SC,Itajaí,city,2183,50,True,219536,4208203,994.36994,0.0229
2020-07-09,SC,Itapema,city,464,11,True,65312,4208302,710.43606,0.0237
2020-07-09,SC,Itapiranga,city,79,0,True,16872,4208401,468.23139,0.0
2020-07-09,SC,Itapoá,city,73,1,True,20576,4208450,354.78227,0.0137
2020-07-09,SC,Ituporanga,city,42,1,True,25086,4208500,167.42406,0.0238
2020-07-09,SC,Jaborá,city,24,0,True,3936,4208609,609.7561,0.0
2020-07-09,SC,Jacinto Machado,city,11,0,True,10416,4208708,105.60676,0.0
2020-07-09,SC,Jaguaruna,city,78,0,True,20024,4208807,389.53256,0.0
2020-07-09,SC,Jaraguá do Sul,city,399,5,True,177697,4208906,224.53953,0.0125
2020-07-09,SC,Jardinópolis,city,2,0,True,1570,4208955,127.38854,0.0
2020-07-09,SC,Joaçaba,city,123,0,True,30118,4209003,408.39365,0.0
2020-07-09,SC,Joinville,city,3026,50,True,590466,4209102,512.47659,0.0165
2020-07-09,SC,José Boiteux,city,2,0,True,4997,4209151,40.02401,0.0
2020-07-09,SC,Jupiá,city,15,0,True,2101,4209177,713.94574,0.0
2020-07-09,SC,Lacerdópolis,city,6,0,True,2246,4209201,267.14159,0.0
2020-07-09,SC,Lages,city,320,0,True,157544,4209300,203.11786,0.0
2020-07-09,SC,Laguna,city,80,2,True,45814,4209409,174.61911,0.025
2020-07-09,SC,Lajeado Grande,city,23,1,True,1427,4209458,1611.77295,0.0435
2020-07-09,SC,Laurentino,city,12,0,True,6970,4209508,172.16643,0.0
2020-07-09,SC,Lauro Muller,city,11,0,True,15244,4209607,72.15954,0.0
2020-07-09,SC,Lebon Régis,city,2,0,True,12107,4209706,16.51937,0.0
2020-07-09,SC,Lindóia do Sul,city,75,0,True,4563,4209854,1643.65549,0.0
2020-07-09,SC,Lontras,city,7,0,True,12130,4209904,57.70816,0.0
2020-07-09,SC,Luiz Alves,city,48,0,True,12859,4210001,373.27942,0.0
2020-07-09,SC,Luzerna,city,21,0,True,5685,4210035,369.39314,0.0
2020-07-09,SC,Mafra,city,48,0,True,56292,4210100,85.26967,0.0
2020-07-09,SC,Major Gercino,city,11,0,True,3442,4210209,319.58164,0.0
2020-07-09,SC,Major Vieira,city,0,0,True,8103,4210308,,0.0
2020-07-09,SC,Maracajá,city,18,0,True,7293,4210407,246.81201,0.0
2020-07-09,SC,Maravilha,city,145,0,True,25762,4210506,562.8445,0.0
2020-07-09,SC,Marema,city,38,1,True,1797,4210555,2114.6355,0.0263
2020-07-09,SC,Massaranduba,city,84,1,True,16916,4210605,496.57129,0.0119
2020-07-09,SC,Meleiro,city,28,0,True,7015,4210803,399.14469,0.0
2020-07-09,SC,Mirim Doce,city,33,0,True,2309,4210852,1429.19013,0.0
2020-07-09,SC,Modelo,city,57,0,True,4209,4210902,1354.24091,0.0
2020-07-09,SC,Mondaí,city,25,0,True,11742,4211009,212.91092,0.0
2020-07-09,SC,Monte Carlo,city,74,0,True,9866,4211058,750.05068,0.0
2020-07-09,SC,Monte Castelo,city,4,0,True,8275,4211108,48.33837,0.0
2020-07-09,SC,Morro da Fumaça,city,59,0,True,17796,4211207,331.53518,0.0
2020-07-09,SC,Morro Grande,city,27,0,True,2893,4211256,933.28725,0.0
2020-07-09,SC,Navegantes,city,707,18,True,81475,4211306,867.75084,0.0255
2020-07-09,SC,Nova Erechim,city,37,0,True,5019,4211405,737.19865,0.0
2020-07-09,SC,Nova Itaberaba,city,14,0,True,4331,4211454,323.25098,0.0
2020-07-09,SC,Nova Trento,city,61,0,True,14549,4211504,419.2728,0.0
2020-07-09,SC,Nova Veneza,city,107,0,True,15166,4211603,705.52552,0.0
2020-07-09,SC,Orleans,city,86,0,True,22912,4211702,375.34916,0.0
2020-07-09,SC,Otacílio Costa,city,22,0,True,18744,4211751,117.37089,0.0
2020-07-09,SC,Ouro,city,35,0,True,7295,4211801,479.78067,0.0
2020-07-09,SC,Ouro Verde,city,13,0,True,2217,4211850,586.37799,0.0
2020-07-09,SC,Paial,city,17,0,True,1505,4211876,1129.56811,0.0
2020-07-09,SC,Painel,city,0,0,True,2359,4211892,,0.0
2020-07-09,SC,Palhoça,city,1154,6,True,171797,4211900,671.72302,0.0052
2020-07-09,SC,Palma Sola,city,13,0,True,7423,4212007,175.13135,0.0
2020-07-09,SC,Palmeira,city,1,0,True,2627,4212056,38.06624,0.0
2020-07-09,SC,Palmitos,city,114,4,True,16169,4212106,705.05288,0.0351
2020-07-09,SC,Papanduva,city,21,4,True,19320,4212205,108.69565,0.1905
2020-07-09,SC,Paraíso,city,4,0,True,3437,4212239,116.38056,0.0
2020-07-09,SC,Passo de Torres,city,33,0,True,8823,4212254,374.02244,0.0
2020-07-09,SC,Passos Maia,city,11,0,True,4147,4212270,265.25199,0.0
2020-07-09,SC,Paulo Lopes,city,13,0,True,7494,4212304,173.47211,0.0
2020-07-09,SC,Pedras Grandes,city,7,1,True,3976,4212403,176.05634,0.1429
2020-07-09,SC,Penha,city,221,6,True,32531,4212502,679.352,0.0271
2020-07-09,SC,Peritiba,city,23,1,True,2787,4212601,825.26014,0.0435
2020-07-09,SC,Pescaria Brava,city,51,2,True,10091,4212650,505.40085,0.0392
2020-07-09,SC,Petrolândia,city,1,0,True,5937,4212700,16.84352,0.0
2020-07-09,SC,Pinhalzinho,city,65,0,True,20313,4212908,319.99212,0.0
2020-07-09,SC,Pinheiro Preto,city,2,0,True,3555,4213005,56.25879,0.0
2020-07-09,SC,Piratuba,city,27,0,True,3854,4213104,700.57084,0.0
2020-07-09,SC,Planalto Alegre,city,17,0,True,2870,4213153,592.33449,0.0
2020-07-09,SC,Pomerode,city,181,0,True,33447,4213203,541.15466,0.0
2020-07-09,SC,Ponte Alta,city,1,0,True,4682,4213302,21.35839,0.0
2020-07-09,SC,Ponte Alta do Norte,city,19,0,True,3414,4213351,556.53193,0.0
2020-07-09,SC,Ponte Serrada,city,40,2,True,11593,4213401,345.0358,0.05
2020-07-09,SC,Porto Belo,city,228,1,True,21388,4213500,1066.01833,0.0044
2020-07-09,SC,Porto União,city,22,0,True,35398,4213609,62.1504,0.0
2020-07-09,SC,Pouso Redondo,city,14,1,True,17453,4213708,80.21544,0.0714
2020-07-09,SC,Praia Grande,city,15,0,True,7319,4213807,204.94603,0.0
2020-07-09,SC,Presidente Castello Branco,city,16,0,True,1568,4213906,1020.40816,0.0
2020-07-09,SC,Presidente Getúlio,city,9,0,True,17471,4214003,51.51394,0.0
2020-07-09,SC,Princesa,city,9,0,True,2924,4214151,307.79754,0.0
2020-07-09,SC,Quilombo,city,42,2,True,9887,4214201,424.80024,0.0476
2020-07-09,SC,Rancho Queimado,city,2,0,True,2878,4214300,69.4927,0.0
2020-07-09,SC,Rio das Antas,city,3,1,True,6205,4214409,48.34811,0.3333
2020-07-09,SC,Rio do Campo,city,4,0,True,5940,4214508,67.34007,0.0
2020-07-09,SC,Rio do Oeste,city,5,0,True,7489,4214607,66.76459,0.0
2020-07-09,SC,Rio dos Cedros,city,9,0,True,11676,4214706,77.08119,0.0
2020-07-09,SC,Rio do Sul,city,151,1,True,71061,4214805,212.49349,0.0066
2020-07-09,SC,Rio Fortuna,city,24,1,True,4611,4214904,520.49447,0.0417
2020-07-09,SC,Rio Negrinho,city,73,0,True,42302,4215000,172.56867,0.0
2020-07-09,SC,Rio Rufino,city,3,0,True,2483,4215059,120.82159,0.0
2020-07-09,SC,Riqueza,city,10,0,True,4598,4215075,217.48586,0.0
2020-07-09,SC,Rodeio,city,10,1,True,11551,4215109,86.57259,0.1
2020-07-09,SC,Romelândia,city,27,0,True,4786,4215208,564.14542,0.0
2020-07-09,SC,Salete,city,50,1,True,7642,4215307,654.27898,0.02
2020-07-09,SC,Saltinho,city,10,0,True,3781,4215356,264.4803,0.0
2020-07-09,SC,Salto Veloso,city,4,0,True,4718,4215406,84.78169,0.0
2020-07-09,SC,Sangão,city,59,0,True,12678,4215455,465.37309,0.0
2020-07-09,SC,Santa Cecília,city,32,0,True,16830,4215505,190.13666,0.0
2020-07-09,SC,Santa Helena,city,8,0,True,2223,4215554,359.87404,0.0
2020-07-09,SC,Santa Rosa de Lima,city,2,0,True,2142,4215604,93.37068,0.0
2020-07-09,SC,Santa Rosa do Sul,city,36,0,True,8358,4215653,430.72505,0.0
2020-07-09,SC,Santa Terezinha,city,16,0,True,8787,4215679,182.08717,0.0
2020-07-09,SC,Santa Terezinha do Progresso,city,11,0,True,2428,4215687,453.04778,0.0
2020-07-09,SC,Santiago do Sul,city,8,0,True,1260,4215695,634.92063,0.0
2020-07-09,SC,Santo Amaro da Imperatriz,city,59,0,True,23245,4215703,253.81803,0.0
2020-07-09,SC,São Bento do Sul,city,186,6,True,84507,4215802,220.10011,0.0323
2020-07-09,SC,São Bernardino,city,13,0,True,2336,4215752,556.50685,0.0
2020-07-09,SC,São Bonifácio,city,2,0,True,2838,4215901,70.47216,0.0
2020-07-09,SC,São Carlos,city,36,0,True,11281,4216008,319.12065,0.0
2020-07-09,SC,São Cristovão do Sul,city,27,1,True,5549,4216057,486.57416,0.037
2020-07-09,SC,São Domingos,city,28,0,True,9445,4216107,296.45315,0.0
2020-07-09,SC,São Francisco do Sul,city,169,3,True,52721,4216206,320.55538,0.0178
2020-07-09,SC,São João Batista,city,202,3,True,37424,4216305,539.76058,0.0149
2020-07-09,SC,São João do Itaperiú,city,16,0,True,3733,4216354,428.6097,0.0
2020-07-09,SC,São João do Oeste,city,11,0,True,6381,4216255,172.38677,0.0
2020-07-09,SC,São João do Sul,city,9,0,True,7297,4216404,123.33836,0.0
2020-07-09,SC,São Joaquim,city,12,0,True,26952,4216503,44.5236,0.0
2020-07-09,SC,São José,city,843,13,True,246586,4216602,341.86856,0.0154
2020-07-09,SC,São José do Cedro,city,17,0,True,13829,4216701,122.93007,0.0
2020-07-09,SC,São José do Cerrito,city,5,0,True,8295,4216800,60.27728,0.0
2020-07-09,SC,São Lourenço do Oeste,city,32,2,True,24076,4216909,132.91244,0.0625
2020-07-09,SC,São Ludgero,city,191,1,True,13410,4217006,1424.31022,0.0052
2020-07-09,SC,São Martinho,city,55,0,True,3180,4217105,1729.55975,0.0
2020-07-09,SC,São Miguel da Boa Vista,city,22,0,True,1820,4217154,1208.79121,0.0
2020-07-09,SC,São Miguel do Oeste,city,134,0,True,40482,4217204,331.01131,0.0
2020-07-09,SC,São Pedro de Alcântara,city,14,0,True,5823,4217253,240.4259,0.0
2020-07-09,SC,Saudades,city,53,0,True,9745,4217303,543.86865,0.0
2020-07-09,SC,Schroeder,city,45,0,True,21365,4217402,210.62485,0.0
2020-07-09,SC,Seara,city,337,1,True,17541,4217501,1921.21316,0.003
2020-07-09,SC,Serra Alta,city,10,0,True,3263,4217550,306.46644,0.0
2020-07-09,SC,Siderópolis,city,47,2,True,14007,4217600,335.54651,0.0426
2020-07-09,SC,Sombrio,city,91,4,True,30374,4217709,299.59834,0.044
2020-07-09,SC,Sul Brasil,city,16,0,True,2461,4217758,650.14222,0.0
2020-07-09,SC,Taió,city,113,1,True,18395,4217808,614.29736,0.0088
2020-07-09,SC,Tangará,city,9,1,True,8676,4217907,103.73444,0.1111
2020-07-09,SC,Tigrinhos,city,15,0,True,1633,4217956,918.55481,0.0
2020-07-09,SC,Tijucas,city,364,4,True,38407,4218004,947.7439,0.011
2020-07-09,SC,Timbé do Sul,city,25,0,True,5348,4218103,467.46447,0.0
2020-07-09,SC,Timbó,city,162,0,True,44238,4218202,366.201,0.0
2020-07-09,SC,Timbó Grande,city,1,0,True,7877,4218251,12.69519,0.0
2020-07-09,SC,Três Barras,city,208,0,True,19275,4218301,1079.11803,0.0
2020-07-09,SC,Treviso,city,8,0,True,3929,4218350,203.61415,0.0
2020-07-09,SC,Treze de Maio,city,14,0,True,7081,4218400,197.71219,0.0
2020-07-09,SC,Treze Tílias,city,40,0,True,7840,4218509,510.20408,0.0
2020-07-09,SC,Trombudo Central,city,7,0,True,7360,4218608,95.1087,0.0
2020-07-09,SC,Tubarão,city,602,4,True,105686,4218707,569.61187,0.0066
2020-07-09,SC,Tunápolis,city,33,0,True,4543,4218756,726.39225,0.0
2020-07-09,SC,Turvo,city,19,0,True,12899,4218806,147.29824,0.0
2020-07-09,SC,União do Oeste,city,4,0,True,2464,4218855,162.33766,0.0
2020-07-09,SC,Urubici,city,0,0,True,11235,4218905,,0.0
2020-07-09,SC,Urussanga,city,160,7,True,21268,4219002,752.30393,0.0437
2020-07-09,SC,Vargeão,city,6,0,True,3573,4219101,167.92611,0.0
2020-07-09,SC,Vargem,city,26,1,True,2477,4219150,1049.65684,0.0385
2020-07-09,SC,Vargem Bonita,city,34,1,True,4492,4219176,756.90116,0.0294
2020-07-09,SC,Vidal Ramos,city,4,0,True,6338,4219200,63.11139,0.0
2020-07-09,SC,Videira,city,107,0,True,53065,4219309,201.6395,0.0
2020-07-09,SC,Vitor Meireles,city,2,0,True,4979,4219358,40.16871,0.0
2020-07-09,SC,Witmarsum,city,4,0,True,3965,4219408,100.88272,0.0
2020-07-09,SC,Xanxerê,city,688,6,True,50982,4219507,1349.4959,0.0087
2020-07-09,SC,Xavantina,city,40,0,True,3933,4219606,1017.03534,0.0
2020-07-09,SC,Xaxim,city,610,16,True,28706,4219705,2124.99129,0.0262
2020-07-09,SC,Zortéa,city,31,0,True,3363,4219853,921.79602,0.0
2020-07-09,SP,Adamantina,city,73,5,True,35068,3500105,208.16699,0.0685
2020-07-09,SP,Adolfo,city,24,2,True,3562,3500204,673.77878,0.0833
2020-07-09,SP,Aguaí,city,85,4,True,36305,3500303,234.12753,0.0471
2020-07-09,SP,Águas da Prata,city,2,1,True,8180,3500402,24.44988,0.5
2020-07-09,SP,Águas de Lindóia,city,55,4,True,18705,3500501,294.03903,0.0727
2020-07-09,SP,Águas de Santa Bárbara,city,7,0,True,6075,3500550,115.22634,0.0
2020-07-09,SP,Águas de São Pedro,city,10,0,True,3451,3500600,289.77108,0.0
2020-07-09,SP,Agudos,city,148,3,True,37214,3500709,397.69979,0.0203
2020-07-09,SP,Alambari,city,22,0,True,6025,3500758,365.14523,0.0
2020-07-09,SP,Alfredo Marcondes,city,6,1,True,4166,3500808,144.02304,0.1667
2020-07-09,SP,Altair,city,3,0,True,4160,3500907,72.11538,0.0
2020-07-09,SP,Altinópolis,city,35,2,True,16184,3501004,216.26298,0.0571
2020-07-09,SP,Alto Alegre,city,8,1,True,4099,3501103,195.16955,0.125
2020-07-09,SP,Alumínio,city,53,4,True,18628,3501152,284.51793,0.0755
2020-07-09,SP,Álvares Florence,city,11,0,True,3679,3501202,298.99429,0.0
2020-07-09,SP,Álvares Machado,city,69,1,True,24915,3501301,276.9416,0.0145
2020-07-09,SP,Álvaro de Carvalho,city,4,2,True,5227,3501400,76.52573,0.5
2020-07-09,SP,Alvinlândia,city,1,0,True,3222,3501509,31.03662,0.0
2020-07-09,SP,Americana,city,925,41,True,239597,3501608,386.06493,0.0443
2020-07-09,SP,Américo Brasiliense,city,159,2,True,40504,3501707,392.55382,0.0126
2020-07-09,SP,Américo de Campos,city,41,0,True,5969,3501806,686.88222,0.0
2020-07-09,SP,Amparo,city,198,8,True,72195,3501905,274.25722,0.0404
2020-07-09,SP,Analândia,city,9,0,True,4995,3502002,180.18018,0.0
2020-07-09,SP,Andradina,city,69,5,True,57157,3502101,120.72012,0.0725
2020-07-09,SP,Angatuba,city,90,2,True,25228,3502200,356.74647,0.0222
2020-07-09,SP,Anhembi,city,3,0,True,6724,3502309,44.6163,0.0
2020-07-09,SP,Anhumas,city,8,0,True,4115,3502408,194.41069,0.0
2020-07-09,SP,Aparecida,city,37,0,True,36157,3502507,102.3315,0.0
2020-07-09,SP,Aparecida d'Oeste,city,11,0,True,4196,3502606,262.15443,0.0
2020-07-09,SP,Apiaí,city,47,2,True,24374,3502705,192.82842,0.0426
2020-07-09,SP,Araçariguama,city,97,2,True,22364,3502754,433.73278,0.0206
2020-07-09,SP,Araçatuba,city,1325,33,True,197016,3502804,672.53421,0.0249
2020-07-09,SP,Araçoiaba da Serra,city,115,4,True,34146,3502903,336.78908,0.0348
2020-07-09,SP,Aramina,city,12,1,True,5620,3503000,213.52313,0.0833
2020-07-09,SP,Arandu,city,13,2,True,6357,3503109,204.49898,0.1538
2020-07-09,SP,Arapeí,city,1,1,True,2469,3503158,40.50223,1.0
2020-07-09,SP,Araraquara,city,1160,14,True,236072,3503208,491.37551,0.0121
2020-07-09,SP,Araras,city,569,21,True,134236,3503307,423.88033,0.0369
2020-07-09,SP,Arealva,city,6,0,True,8560,3503406,70.09346,0.0
2020-07-09,SP,Areias,city,3,0,True,3886,3503505,77.20021,0.0
2020-07-09,SP,Areiópolis,city,22,3,True,11129,3503604,197.68173,0.1364
2020-07-09,SP,Ariranha,city,52,0,True,9668,3503703,537.85685,0.0
2020-07-09,SP,Artur Nogueira,city,109,2,True,54408,3503802,200.33819,0.0183
2020-07-09,SP,Arujá,city,665,45,True,89824,3503901,740.33666,0.0677
2020-07-09,SP,Aspásia,city,20,0,True,1822,3503950,1097.69484,0.0
2020-07-09,SP,Assis,city,296,14,True,104386,3504008,283.56293,0.0473
2020-07-09,SP,Atibaia,city,325,13,True,142761,3504107,227.65321,0.04
2020-07-09,SP,Auriflama,city,68,2,True,15189,3504206,447.69241,0.0294
2020-07-09,SP,Avaí,city,15,0,True,5403,3504305,277.62354,0.0
2020-07-09,SP,Avanhandava,city,10,0,True,13649,3504404,73.26544,0.0
2020-07-09,SP,Avaré,city,143,10,True,90655,3504503,157.74089,0.0699
2020-07-09,SP,Bady Bassitt,city,160,5,True,17502,3504602,914.18124,0.0312
2020-07-09,SP,Balbinos,city,0,0,True,5735,3504701,,0.0
2020-07-09,SP,Bálsamo,city,44,0,True,9068,3504800,485.22276,0.0
2020-07-09,SP,Bananal,city,14,0,True,10945,3504909,127.91229,0.0
2020-07-09,SP,Barão de Antonina,city,10,0,True,3469,3505005,288.26751,0.0
2020-07-09,SP,Barbosa,city,8,0,True,7402,3505104,108.0789,0.0
2020-07-09,SP,Bariri,city,105,2,True,35264,3505203,297.75408,0.019
2020-07-09,SP,Barra Bonita,city,162,5,True,36126,3505302,448.43049,0.0309
2020-07-09,SP,Barra do Chapéu,city,6,0,True,5724,3505351,104.8218,0.0
2020-07-09,SP,Barra do Turvo,city,16,1,True,7659,3505401,208.90456,0.0625
2020-07-09,SP,Barretos,city,1332,49,True,122098,3505500,1090.92696,0.0368
2020-07-09,SP,Barrinha,city,141,6,True,32812,3505609,429.72083,0.0426
2020-07-09,SP,Barueri,city,2475,234,True,274182,3505708,902.68508,0.0945
2020-07-09,SP,Bastos,city,11,0,True,20953,3505807,52.49845,0.0
2020-07-09,SP,Batatais,city,86,1,True,62508,3505906,137.58239,0.0116
2020-07-09,SP,Bauru,city,1884,37,True,376818,3506003,499.97612,0.0196
2020-07-09,SP,Bebedouro,city,142,6,True,77496,3506102,183.23526,0.0423
2020-07-09,SP,Bento de Abreu,city,6,0,True,2980,3506201,201.34228,0.0
2020-07-09,SP,Bernardino de Campos,city,29,0,True,11148,3506300,260.13635,0.0
2020-07-09,SP,Bertioga,city,733,18,True,63249,3506359,1158.9116,0.0246
2020-07-09,SP,Bilac,city,10,0,True,8034,3506409,124.471,0.0
2020-07-09,SP,Birigui,city,403,15,True,123638,3506508,325.95157,0.0372
2020-07-09,SP,Biritiba-Mirim,city,88,8,True,32598,3506607,269.95521,0.0909
2020-07-09,SP,Boa Esperança do Sul,city,27,1,True,14923,3506706,180.92877,0.037
2020-07-09,SP,Bocaina,city,56,2,True,12329,3506805,454.21364,0.0357
2020-07-09,SP,Bofete,city,54,3,True,11730,3506904,460.35806,0.0556
2020-07-09,SP,Boituva,city,319,9,True,60997,3507001,522.97654,0.0282
2020-07-09,SP,Bom Jesus dos Perdões,city,45,0,True,25448,3507100,176.83119,0.0
2020-07-09,SP,Borá,city,1,0,True,837,3507209,119.47431,0.0
2020-07-09,SP,Boracéia,city,17,0,True,4823,3507308,352.47771,0.0
2020-07-09,SP,Borborema,city,34,0,True,16046,3507407,211.89081,0.0
2020-07-09,SP,Borebi,city,12,1,True,2653,3507456,452.31813,0.0833
2020-07-09,SP,Botucatu,city,791,17,True,146497,3507506,539.9428,0.0215
2020-07-09,SP,Bragança Paulista,city,736,19,True,168668,3507605,436.36019,0.0258
2020-07-09,SP,Braúna,city,22,2,True,5686,3507704,386.91523,0.0909
2020-07-09,SP,Brejo Alegre,city,5,0,True,2865,3507753,174.52007,0.0
2020-07-09,SP,Brodowski,city,109,2,True,24939,3507803,437.06644,0.0183
2020-07-09,SP,Brotas,city,14,0,True,24403,3507902,57.37,0.0
2020-07-09,SP,Buri,city,46,4,True,19878,3508009,231.41161,0.087
2020-07-09,SP,Buritama,city,57,4,True,17144,3508108,332.47783,0.0702
2020-07-09,SP,Buritizal,city,7,0,True,4481,3508207,156.21513,0.0
2020-07-09,SP,Cabrália Paulista,city,23,0,True,4264,3508306,539.39962,0.0
2020-07-09,SP,Cabreúva,city,400,21,True,49707,3508405,804.71563,0.0525
